Distancias,Potencia_dBm
0.011370076433988935,-13.0
0.013956276276049437,-13.0
0.013304108620475158,-13.0
0.013105267393555975,-13.0
0.01310284376699066,-13.0
0.012472153920300127,-13.0
0.012617978637901777,-13.0
0.012966623329139759,-13.0
0.013554764694405403,-13.0
0.011047003853909556,-13.0
0.011050102706855936,-13.0
0.011241377940494941,-13.0
0.011492680382618033,-13.0
0.012388945849995139,-13.0
0.012034845792381314,-13.0
0.011888015717402002,-13.0
0.011753144424816078,-13.0
0.013030376533020777,-13.0
0.01296720826044575,-13.0
0.013342956589406115,-12.0
0.01304988953398364,-12.0
0.012952884246505763,-12.0
0.012974830224519653,-12.0
0.012374271354209888,-12.0
0.012689457602383648,-12.0
0.01327106367538086,-12.0
0.014089797841962935,-12.0
0.010919347034695428,-12.0
0.01081988284831936,-12.0
0.011049871495162499,-12.0
0.011370076433988935,-12.0
0.013956276276049437,-12.0
0.013304108620475158,-12.0
0.013105267393555975,-12.0
0.01310284376699066,-12.0
0.012472153920300127,-12.0
0.012617978637901777,-12.0
0.012966623329139759,-12.0
0.013554764694405403,-12.0
0.011047003853909556,-12.0
0.011050102706855936,-12.0
0.011241377940494941,-12.0
0.011492680382618033,-12.0
0.012388945849995139,-12.0
0.012034845792381314,-12.0
0.011888015717402002,-12.0
0.011753144424816078,-12.0
0.013030376533020777,-12.0
0.01296720826044575,-12.0
0.013342956589406115,-12.0
0.01304988953398364,-12.0
0.012952884246505763,-12.0
0.012974830224519653,-12.0
0.012374271354209888,-12.0
0.012689457602383648,-12.0
0.01327106367538086,-12.0
0.014089797841962935,-12.0
0.010919347034695428,-12.0
0.01081988284831936,-12.0
0.011049871495162499,-12.0
0.011370076433988935,-12.0
0.013956276276049437,-12.0
0.013304108620475158,-12.0
0.013105267393555975,-12.0
0.01310284376699066,-12.0
0.012472153920300127,-12.0
0.012617978637901777,-12.0
0.012966623329139759,-12.0
0.013554764694405403,-12.0
0.011047003853909556,-12.0
0.011050102706855936,-12.0
0.011241377940494941,-12.0
0.011492680382618033,-12.0
0.012388945849995139,-12.0
0.012034845792381314,-12.0
0.011888015717402002,-12.0
0.011753144424816078,-12.0
0.013030376533020777,-12.0
0.01296720826044575,-12.0
0.012918731081809562,-13.0
0.012925435915740326,-13.0
0.012880154382651506,-13.0
0.012812849713473667,-13.0
0.012845142558345254,-13.0
0.012922998404469376,-13.0
0.013903557253202739,-13.0
0.013513179658296333,-13.0
0.013339840682436488,-13.0
0.013210567257706394,-13.0
0.012843484477206388,-13.0
0.0125911758833048,-13.0
0.012320716911043304,-13.0
0.012136087699222455,-13.0
0.014490201677352611,-13.0
0.014131340512145112,-13.0
0.013850022463764117,-13.0
0.013613346383356307,-13.0
0.012764064498866868,-13.0
0.012247423068154444,-13.0
0.01194371497630959,-13.0
0.011600215656509434,-13.0
0.012177618161777197,-13.0
0.012022298987169134,-13.0
0.011852176496295046,-13.0
0.011721885435372876,-13.0
0.013785292837993056,-13.0
0.013674365446729049,-13.0
0.013654831135007013,-13.0
0.013618663856618723,-13.0
0.01479369358586503,-15.0
0.014624678541421153,-15.0
0.014601910683587464,-15.0
0.014476258648081847,-15.0
0.012008063717586634,-15.0
0.011949671695245245,-15.0
0.011864474238893018,-15.0
0.01188550782484774,-15.0
0.013745125250442481,-15.0
0.013685078489395165,-15.0
0.013622887335057683,-15.0
0.013619714356840876,-15.0
0.012034219157977111,-15.0
0.011812252994306827,-15.0
0.01168018996636898,-15.0
0.011505833490811421,-15.0
0.011416960991821228,-15.0
0.011254709531519342,-15.0
0.011022886846570976,-15.0
0.010800496057308083,-11.0
0.012984183130483782,-11.0
0.012935449160402969,-11.0
0.012882402270836984,-11.0
0.012899091722762051,-11.0
0.01316987918464209,-11.0
0.013102601977078401,-11.0
0.012923898780703172,-11.0
0.01262629246005723,-11.0
0.01096138010579907,-11.0
0.010682511770595008,-11.0
0.010383964484130537,-12.0
0.010181735930284357,-12.0
0.012128529810558477,-12.0
0.011811084427578646,-12.0
0.011462590572881069,-12.0
0.011272057011295418,-12.0
0.011122785710162855,-12.0
0.01107102995519725,-12.0
0.01295554109404758,-12.0
0.01242114288580742,-12.0
0.012126370935282646,-12.0
0.012046852441293493,-12.0
0.011927043883808353,-12.0
0.01181386024977539,-12.0
0.01200165087368658,-12.0
0.011812771260000934,-12.0
0.01166423391998653,-12.0
0.011555122298569141,-12.0
0.012083179594546403,-12.0
0.011896754254285062,-12.0
0.011897749490528934,-12.0
0.011801621662653161,-12.0
0.013995985773536454,-12.0
0.013993781818736051,-12.0
0.013990144834591612,-12.0
0.013944422579630673,-12.0
0.012360206638091112,-12.0
0.012207290419989312,-12.0
0.011994552527369855,-12.0
0.011886798378309417,-9.0
0.014056073644779735,-9.0
0.013758905421250169,-9.0
0.013599496199725745,-9.0
0.013377359509288504,-9.0
0.013085145489882745,-9.0
0.012971249411639936,-9.0
0.011937922482744227,-9.0
0.011767921759030771,-9.0
0.01167127927687485,-9.0
0.011542944352146386,-11.0
0.013160161986294666,-11.0
0.014260881168137042,-11.0
0.017421289024611618,-11.0
0.021495905670366612,-11.0
0.015158854128228361,-11.0
0.018147893815718318,-11.0
0.022176369657405985,-11.0
0.026233447704444884,-11.0
0.015706242671423173,-11.0
0.01925692650913545,-11.0
0.022727376587760733,-11.0
0.026590948163345132,-11.0
0.014950371917166864,-11.0
0.015951869022768808,-11.0
0.01776550701873952,-11.0
0.020058354352878786,-11.0
0.022534234297798442,-11.0
0.010805905144561038,-11.0
0.01204361725132685,-11.0
0.013907177199193007,-14.0
0.0162756830296184,-14.0
0.032803021348408117,-14.0
0.030441717808574083,-14.0
0.028149794585990692,-14.0
0.025980599535280136,-14.0
0.04815395438313284,-14.0
0.046105105124217886,-14.0
0.04418255508150827,-14.0
0.0426509033688624,-14.0
0.034732327329425876,-14.0
0.032967322146601974,-14.0
0.03187942962659797,-14.0
0.03744324059023038,-14.0
0.03605613362667751,-14.0
0.035340949105239265,-14.0
0.034299745408949756,-14.0
0.029760082086519424,-14.0
0.02909149742318234,-14.0
0.028017864115343436,-14.0
0.026917416027534533,-14.0
0.026256887295350577,-14.0
0.04232163356721833,-14.0
0.04120452470461991,-14.0
0.040659124879587207,-14.0
0.04774688329643373,-14.0
0.04533645497479231,-14.0
0.04357615115702731,-14.0
0.041594480006207954,-14.0
0.03956380977417323,-14.0
0.02273646055911292,-14.0
0.020565118301582325,-14.0
0.018637394793303234,-14.0
0.017061353886382344,-14.0
0.013886556178461313,-14.0
0.012157150513297155,-14.0
0.010965862620929311,-14.0
0.01008321202588795,-14.0
0.016853345802882756,-14.0
0.01949839994246393,-14.0
0.023357042559920833,-15.0
0.013050093438305039,-15.0
0.015413307724632426,-15.0
0.018933786519060997,-15.0
0.023928539914163768,-15.0
0.02862280212891453,-15.0
0.017048790968086078,-15.0
0.020255344667082124,-15.0
0.0228449189704824,-15.0
0.025690146802123767,-15.0
0.013055177916327718,-13.0
0.013775197093504978,-13.0
0.01605940332617077,-13.0
0.018950011342104705,-13.0
0.011479114357020296,-13.0
0.012187756597498801,-13.0
0.014975850972252566,-13.0
0.01825175118459733,-13.0
0.029548483698262323,-13.0
0.024789739610906913,-13.0
0.021009377495501802,-13.0
0.01726077811980413,-13.0
0.01296722479828651,-13.0
0.009976956488938284,-13.0
0.034606589820937575,-13.0
0.030802935380551837,-13.0
0.0279764768412041,-13.0
0.036053416450334844,-13.0
0.03195954442498084,-13.0
0.028323521333364587,-13.0
0.024194123152074233,-15.0
0.03181270774009175,-15.0
0.02876665676106277,-15.0
0.024893939152608367,-15.0
0.021407987861282722,-15.0
0.018509541104609967,-15.0
0.010302907896880539,-15.0
0.007773003391935784,-15.0
0.006880577876604528,-15.0
0.0096074962943894,-15.0
0.010034781721455673,-15.0
0.011145994921335696,-15.0
0.013014564992365257,-15.0
0.009383117990226784,-15.0
0.010166844076037561,-15.0
0.011591174671890988,-15.0
0.012986657834247673,-15.0
0.013923076074917603,-15.0
0.010033612902450648,-15.0
0.011352185192721704,-15.0
0.01213604534047017,-13.0
0.009781196070587672,-13.0
0.00948834507218261,-13.0
0.009425920844980338,-13.0
0.009503378189617,-13.0
0.011618871341906114,-13.0
0.011578752825798127,-13.0
0.011523373979669231,-13.0
0.01148990227353579,-13.0
0.011417781689679116,-13.0
0.01085224776057766,-11.0
0.010768298062096927,-11.0
0.011015981071547339,-11.0
0.014477950030600201,-11.0
0.015029477195748937,-11.0
0.016125471363536033,-11.0
0.016949793495824407,-11.0
0.014115547168057128,-11.0
0.015828178147150474,-11.0
0.016897126259246213,-14.0
0.01807843396703208,-14.0
0.019949335393422876,-14.0
0.017687662038142985,-14.0
0.019570747278962422,-14.0
0.021573537776404236,-14.0
0.019160864153171902,-14.0
0.02033789189254854,-14.0
0.02211153207782232,-14.0
0.02346054781462122,-14.0
0.019388404144035015,-13.0
0.021200542643095184,-13.0
0.022542680617697815,-13.0
0.023963352737175477,-13.0
0.02613284322824978,-13.0
0.017882352901759584,-13.0
0.019217930993492827,-13.0
0.020937656744325548,-13.0
0.02136360718111319,-13.0
0.0216273090040273,-12.0
0.022547610480091178,-12.0
0.005412890128017619,-12.0
0.00543566986477176,-12.0
0.00590359730756166,-12.0
0.0039372196479470194,-12.0
0.003812859324028241,-12.0
0.004531981252285961,-12.0
0.004775339911141794,-12.0
0.0065592837354065785,-12.0
0.007235701434917053,-12.0
0.007091019064805248,-12.0
0.006290310380111101,-13.0
0.006117267459881051,-13.0
0.006742718404467078,-13.0
0.006253836062943599,-13.0
0.005996085395427972,-13.0
0.005684033023622353,-13.0
0.004684842295404292,-13.0
0.004065862489880799,-13.0
0.0029472298656765335,-13.0
0.005772675249672283,-13.0
0.005383827674534755,-13.0
0.004484072587240204,-13.0
0.003516539758013391,-13.0
0.003037797716262955,-13.0
0.004934818500438142,-13.0
0.004439333243031347,-13.0
0.004548619109732915,-13.0
0.004474452249285214,-13.0
0.004175105609602988,-13.0
0.004036411799886803,-14.0
0.003645591203360145,-14.0
0.008853419764628681,-14.0
0.008667726561567127,-14.0
0.008150658856043562,-14.0
0.007910569132929013,-14.0
0.007914840855076452,-14.0
0.012828221735604401,-14.0
0.012540206161941512,-14.0
0.012405178992989848,-14.0
0.01622178703104113,-14.0
0.016254062011558372,-13.0
0.016449237051854745,-13.0
0.016461585505936693,-13.0
0.01658743318765878,-13.0
0.01674562363613906,-13.0
0.016632578272174944,-13.0
0.01670423522933102,-13.0
0.016911494329609256,-13.0
0.054513023493969734,-12.0
0.05479935070377452,-12.0
0.05579105472157459,-12.0
0.05298972003039281,-12.0
0.08181793235399246,-12.0
0.07974797837754981,-12.0
0.07732842451963373,-12.0
0.0700441315718539,-12.0
0.06891873642850321,-12.0
0.06759470790200002,-12.0
0.06656160456822942,-15.0
0.06615005791227474,-15.0
0.056540653500549196,-15.0
0.05594986921353317,-15.0
0.05608264725912837,-15.0
0.05562937564993654,-15.0
0.017146588841940872,-15.0
0.016534633982091526,-15.0
0.015630176887208743,-15.0
0.014166716356597464,-12.0
0.013641484333320908,-12.0
0.012493723262058595,-12.0
0.010634879565071262,-12.0
0.008788465873390277,-12.0
0.00573681546660535,-12.0
0.00572862954713216,-12.0
0.00605385151065244,-12.0
0.013664760877156196,-12.0
0.012392927267843709,-12.0
0.011151461605287223,-12.0
0.009730632437825553,-12.0
0.016725315370694528,-15.0
0.015004458753227139,-15.0
0.013345986185573082,-15.0
0.012289414960503823,-15.0
0.011922739382786878,-15.0
0.012025786106298798,-15.0
0.008858979610631024,-15.0
0.006516560049236399,-15.0
0.018887612491196602,-15.0
0.01704922580163582,-15.0
0.014879052270240058,-15.0
0.012644030267617677,-12.0
0.010974517254196762,-12.0
0.02026400090908291,-12.0
0.017331779863182403,-12.0
0.015412229589526951,-12.0
0.030499882648432845,-12.0
0.027549989152574988,-12.0
0.025618866253712024,-12.0
0.023762575451391356,-12.0
0.043795679896384866,-12.0
0.042438714780948426,-10.0
0.04072126944328803,-10.0
0.03914278567840568,-10.0
0.03814404299930513,-10.0
0.02982566998009479,-10.0
0.028148182335820518,-10.0
0.026801090312485086,-10.0
0.03409779491922013,-10.0
0.03219973934918853,-10.0
0.03093240003249315,-10.0
0.029087696643333282,-10.0
0.028119410654230594,-10.0
0.027057950999838175,-10.0
0.025541597912010144,-10.0
0.024060292741547012,-10.0
0.022943901435675842,-10.0
0.02671766038279887,-10.0
0.02514018694338382,-10.0
0.024367570770910837,-10.0
0.03139993782430724,-10.0
0.03003584227998897,-10.0
0.02876214087468449,-10.0
0.027019539781065655,-10.0
0.03183870996496486,-10.0
0.03136960603701302,-10.0
0.030212874111585415,-10.0
0.02935384066336202,-10.0
0.028947703093926018,-10.0
0.032279373286538134,-10.0
0.03120843336325265,-10.0
0.030801463913032824,-15.0
0.029905460050321422,-15.0
0.02882245018869297,-15.0
0.028834299752351775,-15.0
0.02570349098538787,-15.0
0.025579633189502,-15.0
0.02564094275467679,-15.0
0.026138303291355854,-15.0
0.02577605628744376,-15.0
0.025771350085146617,-15.0
0.025372531743465588,-15.0
0.028183652809262254,-15.0
0.028144425719746916,-15.0
0.026998661671898534,-15.0
0.02627366568231142,-15.0
0.026150930888436834,-15.0
0.030576349827648112,-15.0
0.029729422310691263,-15.0
0.029221389012234856,-15.0
0.02818230881988911,-15.0
0.027373590198523493,-15.0
0.027166166817339545,-15.0
0.02646870256761046,-15.0
0.03395802663745719,-15.0
0.03321160795645575,-15.0
0.03231565502525927,-15.0
0.03165328170442785,-15.0
0.0316284262020013,-15.0
0.03320966139055372,-15.0
0.03311700822722145,-13.0
0.03375512445323589,-13.0
0.03000588431651267,-13.0
0.02996778656058635,-13.0
0.02945655434547675,-13.0
0.02873764629108895,-13.0
0.028515380301115306,-13.0
0.030766731189951147,-13.0
0.030344001707773866,-13.0
0.030071270313806627,-13.0
0.030969500557076517,-13.0
0.03122010812221517,-13.0
0.03144973101437391,-13.0
0.031873655261192714,-13.0
0.03175133280475528,-13.0
0.03168982359812107,-13.0
0.032139271327479284,-13.0
0.028213085094584592,-13.0
0.0280096817441109,-13.0
0.028508816681024708,-13.0
0.031461851236455736,-13.0
0.03174191857162543,-12.0
0.03256858378674306,-12.0
0.032828470111434215,-12.0
0.03289652836838846,-12.0
0.03359549032768197,-12.0
0.032714923315129665,-12.0
0.03383707941676918,-12.0
0.03543082018081353,-12.0
0.0367491825129552,-12.0
0.04053733235366086,-12.0
0.042317676174828095,-15.0
0.0435021383988768,-15.0
0.04488147195800686,-15.0
0.04673526299611373,-15.0
0.04074739541289703,-15.0
0.04219240400022743,-15.0
0.04395944054958306,-15.0
0.045254843257378136,-15.0
0.04092436579970534,-15.0
0.042149640726870004,-15.0
0.0432701368298933,-15.0
0.03748663135034454,-15.0
0.03895920371079889,-15.0
0.04016579759521082,-15.0
0.04150481030137526,-15.0
0.04307513121490047,-15.0
0.03775388522046433,-15.0
0.039028040080814945,-15.0
0.040797636925986355,-15.0
0.03937541354855068,-15.0
0.040466196819538634,-15.0
0.04160579699246667,-15.0
0.04234861239678702,-15.0
0.04182123988632051,-15.0
0.04244922003374444,-15.0
0.043165087301211984,-15.0
0.04405658408447325,-15.0
0.04482426893888743,-15.0
0.03522082159503989,-15.0
0.035546315516716644,-16.0
0.0362331388255705,-16.0
0.03641491391234724,-16.0
0.038922684975920864,-16.0
0.03919955554958744,-16.0
0.03903012047319649,-16.0
0.038735638072686415,-16.0
0.030187641829879226,-16.0
0.029478451115619402,-16.0
0.02913047578543026,-16.0
0.029250970526120006,-16.0
0.02845425227292386,-9.0
0.028057016573439113,-9.0
0.02799734892625483,-9.0
0.03199412269458307,-9.0
0.03164613552257946,-9.0
0.03161125612185135,-9.0
0.03157732581173065,-9.0
0.03141412278343171,-9.0
0.031549403166294225,-9.0
0.03140501147226052,-15.0
0.030493667654279823,-15.0
0.029903511099002373,-15.0
0.0291421249973221,-15.0
0.030635141574693738,-15.0
0.030369550514986767,-15.0
0.029846788608570752,-15.0
0.029035429942663615,-15.0
0.028642263462050108,-15.0
0.030906878341063343,-15.0
0.030202874700388578,-15.0
0.029922168198951132,-15.0
0.02918556864260496,-15.0
0.02856222580168876,-15.0
0.0282589193942806,-15.0
0.032877510785189745,-15.0
0.03176910075270539,-15.0
0.03141562355778118,-15.0
0.030483951852184436,-15.0
0.029123261079721997,-15.0
0.029705986177721053,-15.0
0.028275194051044138,-16.0
0.026683775314420767,-16.0
0.02540522405636584,-16.0
0.027343534558972052,-16.0
0.02591253942474824,-16.0
0.024702402875195654,-16.0
0.023473430728141873,-16.0
0.027378452997964847,-16.0
0.026248677282775017,-16.0
0.024392153323438005,-16.0
0.02261032549501915,-14.0
0.02792540072099084,-14.0
0.02677870221861483,-14.0
0.025627254091312397,-14.0
0.024343985102452937,-14.0
0.027975171561436134,-14.0
0.026353566947847733,-14.0
0.0242330464047787,-14.0
0.021921526217217,-14.0
0.030094195650870816,-16.0
0.02828150730844395,-16.0
0.026182196767444026,-16.0
0.02428306833574283,-16.0
0.022808388206375207,-16.0
0.030468401186174165,-16.0
0.028574579387096743,-16.0
0.02697765624161835,-16.0
0.02810851475922509,-16.0
0.026627513150945043,-16.0
0.025641215458830618,-15.0
0.024202880574363452,-15.0
0.032325173953535846,-15.0
0.03126453347869606,-15.0
0.030072196033793658,-15.0
0.02925912839816049,-15.0
0.030689884241268624,-15.0
0.029363983728173844,-15.0
0.028206347082901127,-15.0
0.02739378063912872,-15.0
0.030653823762531836,-15.0
0.0292312670977895,-12.0
0.02838856172426624,-12.0
0.026852966650614176,-12.0
0.02602004766560597,-12.0
0.02464750840214996,-12.0
0.022896322335452968,-12.0
0.02129085240036104,-12.0
0.01993347796505715,-12.0
0.023170381165724098,-12.0
0.021655535392110396,-15.0
0.020379831442499288,-15.0
0.026018661154985048,-15.0
0.02439726279501613,-15.0
0.02326360806094969,-15.0
0.021989416353632475,-15.0
0.031272104210393885,-15.0
0.030180108171442215,-15.0
0.02866932686066559,-15.0
0.027206424119680037,-15.0
0.026049566552914988,-15.0
0.02803675281518547,-14.0
0.02668921221072912,-14.0
0.025628127705349897,-14.0
0.024560377302473853,-14.0
0.023663164928604135,-14.0
0.02264192920240063,-14.0
0.02126843118705763,-14.0
0.03352520960856837,-14.0
0.03239616698757014,-14.0
0.03120157495175811,-12.0
0.030090368867889145,-12.0
0.028935383331224324,-12.0
0.027283970465670427,-12.0
0.025918331641580753,-12.0
0.024976819287193724,-12.0
0.03203528982982744,-12.0
0.030972820688959003,-12.0
0.030379336595709155,-12.0
0.02948219799466802,-12.0
0.03486185147651037,-15.0
0.03443335272943384,-15.0
0.03363902742494754,-15.0
0.03292696009519939,-15.0
0.03263625901109341,-15.0
0.033740215853919835,-15.0
0.033004884113438125,-15.0
0.03273059987742802,-15.0
0.03788617277636646,-15.0
0.03737482066639058,-15.0
0.037531541324615184,-15.0
0.03732077211907205,-14.0
0.03736788287321148,-14.0
0.037352974915272535,-14.0
0.036767752969852865,-14.0
0.03633038021798672,-14.0
0.03640067674138889,-14.0
0.0383127399038269,-14.0
0.037531781699553166,-14.0
0.037096857652384206,-14.0
0.03465388790748257,-14.0
0.03411408974889973,-15.0
0.033738602776131846,-15.0
0.03265403482705535,-15.0
0.03199108707012801,-15.0
0.03165404628184869,-15.0
0.02348879940231466,-15.0
0.022516182672331565,-15.0
0.022456490489619778,-15.0
0.031402743848055185,-15.0
0.030468017004310812,-12.0
0.029707925365380656,-12.0
0.03962557561116373,-12.0
0.038568964200987946,-12.0
0.037587515820133616,-12.0
0.03626070604301997,-12.0
0.026236889291989703,-12.0
0.025504460709455147,-12.0
0.02475124877808104,-12.0
0.024145210369580415,-12.0
0.02408160056588849,-12.0
0.03390657794195378,-13.0
0.03309537363558785,-13.0
0.03260122958871882,-13.0
0.030545151151001385,-13.0
0.029785249686718203,-13.0
0.029447064933943976,-13.0
0.028752607398776636,-13.0
0.02832850891194582,-13.0
0.028224483159752633,-13.0
0.02772967659913986,-14.0
0.027116328940410793,-14.0
0.026851701559441624,-14.0
0.02743558177898345,-14.0
0.02730308537358993,-14.0
0.0270592771937931,-14.0
0.032057691411487135,-14.0
0.03184780158482062,-14.0
0.0312617429820723,-14.0
0.03083310159937794,-14.0
0.03066340092138664,-12.0
0.0318918367671925,-12.0
0.031184266926227323,-12.0
0.031256650816437456,-12.0
0.033879160598654465,-12.0
0.03334636022832332,-12.0
0.03278097437164702,-12.0
0.03202812506412089,-12.0
0.031246882619359057,-12.0
0.030584513954869774,-12.0
0.029868798140860704,-12.0
0.029316689811121597,-15.0
0.031094681350742826,-15.0
0.03034453577967623,-15.0
0.029540935048282303,-15.0
0.028955915775098793,-15.0
0.03186810917249171,-15.0
0.03112912058471249,-15.0
0.030371012381227924,-15.0
0.029530916618567993,-15.0
0.02885646390851317,-14.0
0.03620027521785065,-14.0
0.03535764973348675,-14.0
0.03472921376847461,-14.0
0.03396439206525371,-14.0
0.03137555054095315,-14.0
0.02988706052745982,-14.0
0.028809130519751498,-14.0
0.027964505469075873,-14.0
0.028800461574539766,-14.0
0.027833315792502384,-14.0
0.026654642940963782,-14.0
0.03285623826836245,-14.0
0.03161736309429264,-14.0
0.03009745350105077,-14.0
0.028747474956170745,-14.0
0.027644882127590222,-14.0
0.02833211378883557,-14.0
0.026732749345351792,-14.0
0.025882242707254897,-14.0
0.030601028765879026,-14.0
0.029476191857926,-11.0
0.028498512659369597,-11.0
0.02723755408713273,-11.0
0.030297801629806408,-11.0
0.029075615279600616,-11.0
0.027666962106064886,-11.0
0.026414796298183652,-11.0
0.0258184520004182,-11.0
0.03364702154722731,-11.0
0.032552709952690266,-15.0
0.032319814527844326,-15.0
0.032008997270368315,-15.0
0.03060595846716664,-15.0
0.03012743520519727,-15.0
0.02932945585969335,-15.0
0.03540050772021013,-15.0
0.034557539700077806,-15.0
0.03328688038355466,-15.0
0.03178610460969715,-15.0
0.030097613174271957,-15.0
0.02914300680970786,-15.0
0.02723070737279486,-15.0
0.02565499448908921,-15.0
0.030357325602021385,-15.0
0.028865801066519797,-15.0
0.027801307489256546,-15.0
0.02669179074088621,-15.0
0.03392549500292793,-15.0
0.033145665749329055,-15.0
0.032081012453897766,-11.0
0.030873926978001544,-11.0
0.029797213811085903,-11.0
0.03400980012028313,-11.0
0.03240847944347212,-11.0
0.03128416871524952,-11.0
0.02973515964208201,-11.0
0.028873740273990464,-11.0
0.02825625864335701,-11.0
0.027496442924556087,-11.0
0.026632339598113612,-9.0
0.03268913006455338,-9.0
0.03246156608762697,-9.0
0.032165291772903976,-9.0
0.032329150291761345,-9.0
0.032013128563514105,-9.0
0.03677167877869607,-9.0
0.03686568674515332,-9.0
0.0362457103426227,-9.0
0.035765518183995836,-9.0
0.03549057584108602,-9.0
0.03510376206584507,-13.0
0.034707069703849056,-13.0
0.034651656135793546,-13.0
0.03360525150936448,-13.0
0.03326734573914659,-13.0
0.03357022738499049,-13.0
0.03404950745673484,-13.0
0.034726592035908034,-13.0
0.03546138223108462,-13.0
0.03617443498449043,-13.0
0.03703557937828796,-13.0
0.03814041834746514,-13.0
0.04080746726754534,-13.0
0.0416939328546551,-13.0
0.04295471368187219,-13.0
0.043913215959134236,-13.0
0.04479966524434541,-13.0
0.046073586662548224,-13.0
0.04703364353553629,-13.0
0.04826079300170978,-12.0
0.04011278768901377,-12.0
0.04098482374441772,-12.0
0.04184038259792957,-12.0
0.04276136611708316,-12.0
0.03783962256372749,-12.0
0.03819330729494701,-12.0
0.03883211460211867,-12.0
0.03997890591349059,-12.0
0.04013713817426415,-12.0
0.040354701068328766,-12.0
0.04034641344693226,-12.0
0.04002879763866643,-12.0
0.03994092843231647,-12.0
0.03966901847410032,-12.0
0.03943586233643198,-12.0
0.03947681232803183,-12.0
0.04131027669800897,-12.0
0.04085711620025775,-12.0
0.040289801838674755,-12.0
0.039104019903194565,-12.0
0.03858647538401598,-8.0
0.03863350483478961,-8.0
0.03855735660955587,-8.0
0.03594867549354963,-8.0
0.036487842822469876,-8.0
0.03665205244466751,-8.0
0.0365706719352302,-8.0
0.036800933212281575,-8.0
0.032594585594218,-8.0
0.03223513558055953,-16.0
0.03226569182898494,-16.0
0.034705715041042376,-16.0
0.034295286261721694,-16.0
0.0346720628735688,-16.0
0.034809019601333945,-16.0
0.03665143362057499,-16.0
0.03732679897986259,-16.0
0.037608024784550505,-16.0
0.03756459367467886,-16.0
0.037701322103397196,-16.0
0.038248550853720004,-13.0
0.03870068851089355,-13.0
0.039586068790123774,-13.0
0.03884036319007046,-13.0
0.03957007728395774,-13.0
